conv_id,turn_id,maxidf,num_terms
food_level3_dial4,4,8.988600274905776,3
food_level3_dial4,5,10.559738262252331,4
food_level3_dial4,6,11.881494102234651,6
top25_dial1,1,10.559738262252331,10
top25_dial1,2,13.586242194473076,7
top25_dial1,3,13.586242194473076,12
top25_dial1,4,15.665683736152912,8
top25_dial1,5,13.719773587097599,11
top25_dial1,6,7.970835663768302,6
food_level2_dial21,1,15.665683736152912,6
food_level2_dial21,2,10.929485287758418,4
food_level2_dial21,3,10.929485287758418,5
food_level2_dial21,4,13.873924266924858,6
food_level2_dial21,5,10.929485287758418,6
food_level2_dial21,6,14.567071447484803,10
hobby_level3_dial21,1,10.070972356551072,13
hobby_level3_dial21,2,7.7747270200139935,6
