conv_id,turn_id,mean_similarity,sum_similarity,num_similarity_pairs,num_retrieved_documents
5297174100764498711,1,0.667223334312439,3302.75537109375,4950,100
2461403814842235149,1,0.7006650567054749,3468.2919921875,4950,100
8874155628093512783,1,0.6501389741897583,3218.18798828125,4950,100
-3987085921377590111,1,0.7444658279418945,3685.10595703125,4950,100
-5252654481641015122,1,0.6775757670402527,3354.0,4950,100
4935647557411468240,1,0.6815831065177917,3373.83642578125,4950,100
6655612156292942474,1,0.6427558064460754,3181.641357421875,4950,100
380411544211116045,1,0.6942019462585449,3436.299560546875,4950,100
-1632922854823814808,1,0.6759556531906128,3345.98046875,4950,100
-554190377840485201,1,0.6437138915061951,3186.3837890625,4950,100
-1418263699326033825,1,0.7780324816703796,3851.2607421875,4950,100
-3646009549730386860,1,0.6825793385505676,3378.767822265625,4950,100
-3326481077280280719,1,0.6423589587211609,3179.6767578125,4950,100
-568636936416150712,1,0.6614656448364258,3274.2548828125,4950,100
7769061837730635466,1,0.677020251750946,3351.250244140625,4950,100
5163503063546066409,1,0.6589714288711548,3261.90869140625,4950,100
2948006481997108356,1,0.7099290490150452,3514.14892578125,4950,100
797823664220494096,1,0.7139554619789124,3534.07958984375,4950,100
8396894601969104271,1,0.6993240118026733,3461.65380859375,4950,100
2422605926552012591,1,0.6800705790519714,3366.349365234375,4950,100
4813380737845046147,1,0.7573965191841125,3749.11279296875,4950,100
1686977533775896988,1,0.6532608270645142,3233.64111328125,4950,100
-4346356527042289819,1,0.7292370200157166,3609.723388671875,4950,100
6378807296590501467,1,0.7487632036209106,3706.3779296875,4950,100
7550329590348463483,1,0.6615565419197083,3274.704833984375,4950,100
1696585547939608356,1,0.6591724753379822,3262.90380859375,4950,100
8363516192822112952,1,0.6848235130310059,3389.87646484375,4950,100
5478464760366680266,1,0.7318953275680542,3622.8818359375,4950,100
-8299256126645328547,1,0.6459009051322937,3197.20947265625,4950,100
-8464915571535251869,1,0.6616561412811279,3275.197998046875,4950,100
-8763258719371316497,1,0.672871470451355,3330.7138671875,4950,100
-8904648380591290777,1,0.6827112436294556,3379.420654296875,4950,100
-728768458666744436,1,0.6761548519134521,3346.966552734375,4950,100
2995876440875242696,1,0.6996652483940125,3463.343017578125,4950,100
-1251861966227806623,1,0.6619145274162292,3276.476806640625,4950,100
-5430273720359931869,1,0.7126871943473816,3527.8017578125,4950,100
3695029494455379112,1,0.7095800042152405,3512.4208984375,4950,100
-8006692048920844364,1,0.7328739166259766,3627.725830078125,4950,100
6954936211200105249,1,0.6887518763542175,3409.32177734375,4950,100
-4481052241158868613,1,0.7474143505096436,3699.701171875,4950,100
-6634850103100431616,1,0.6654800772666931,3294.12646484375,4950,100
-927048542854377552,1,0.6464132070541382,3199.745361328125,4950,100
203297497300361195,1,0.6841326355934143,3386.45654296875,4950,100
-3661606786861813940,1,0.6833765506744385,3382.7138671875,4950,100
-4143857525450521403,1,0.6836925745010376,3384.2783203125,4950,100
-8404586620134690138,1,0.693551242351532,3433.07861328125,4950,100
