conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
hobby_level2_dial9,5,0.7645490982886023,0.6080271818112714,0.7052662372589111,705,50,100,50
top25_dial51,1,0.8242677193489379,0.6871508536249589,0.772874653339386,734,50,100,50
top25_dial51,2,0.8239111410687632,0.6301642028897326,0.7647915482521057,712,50,100,50
top25_dial51,3,0.8506810711184494,0.7080268279280183,0.8000732660293579,746,50,100,50
top25_dial51,4,0.7945871987845434,0.6065875315764895,0.834000289440155,699,50,100,50
top25_dial51,5,0.7552800434229462,0.5296949597114553,0.7780399918556213,667,50,100,50
top25_dial51,6,0.7933132017789656,0.6290731186889376,0.803948163986206,651,50,100,50
hobby_level3_dial35,1,0.7848605630888333,0.5419467722487624,0.779940128326416,629,50,100,50
hobby_level3_dial35,2,0.8092779522577535,0.6013395001951448,0.7671734690666199,674,50,100,50
hobby_level3_dial35,3,0.812606463616783,0.6435899430021002,0.8244395852088928,674,50,100,50
hobby_level3_dial35,4,0.7741156616384302,0.521805403650158,0.7318435311317444,634,50,100,50
hobby_level3_dial35,5,0.8040565683582506,0.494898896494176,0.7354614734649658,599,50,100,50
hobby_level3_dial35,6,0.7782928002509039,0.6118512905812803,0.7829244136810303,632,50,100,50
hobby_level3_dial35,7,0.7914613081117094,0.5828101080533419,0.703775942325592,659,50,100,50
food_level1_dial11,1,0.8347785761470807,0.5969669068679707,0.6884768605232239,701,50,100,50
food_level1_dial11,2,0.7952589379263272,0.6182002179680404,0.7813461422920227,689,50,100,50
food_level1_dial11,3,0.7569989004897528,0.4720595415875891,0.768117368221283,659,50,100,50
food_level1_dial11,4,0.7300245674290555,0.49847639593239707,0.6992349028587341,572,50,100,50
food_level1_dial11,5,0.7540763693529289,0.521710734965408,0.7860829830169678,638,50,100,50
food_level1_dial11,6,0.7955585060594389,0.5290935652736646,0.6523715257644653,634,50,100,50
hobby_level2_dial21,1,0.8251380203816447,0.635014681030705,0.7435254454612732,686,50,100,50
hobby_level2_dial21,2,0.820750334552975,0.6350736781392095,0.6976499557495117,728,50,100,50
hobby_level2_dial21,3,0.8055326571649896,0.6007958618071588,0.8326643109321594,652,50,100,50
hobby_level2_dial21,4,0.7655467806386365,0.5746806240686132,0.8405472636222839,716,50,100,50
